matrix,rows,cols,density_pct,nnz,threads,configuration,bind_policy,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Static+SIMD+close","close",9.41,12.06,30.14,0.0,-3.95,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Static+SIMD+Affinity+close","close",9.42,12.05,30.11,0.0,-4.04,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Dynamic+SIMD+spread, chunk=32","spread",9.43,12.03,30.07,0.0,-4.20,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Guided+SIMD+spread, chunk=32","spread",9.45,12.01,30.02,0.0,-4.36,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Dynamic+SIMD+spread, chunk=16","spread",9.48,11.96,29.91,0.0,-4.74,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Static+SIMD+Register+close","close",9.52,11.92,29.79,0.0,-5.17,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Static+SIMD+spread","spread",9.57,11.85,29.63,0.0,-5.74,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Static+SIMD+Affinity+spread","spread",9.73,11.66,29.14,0.0,-7.51,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,40,"Guided+SIMD+spread, chunk=16","spread",9.80,11.58,28.95,0.0,-8.23,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Guided+SIMD+spread, chunk=16","spread",9.38,12.19,27.69,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Dynamic+SIMD+spread, chunk=16","spread",9.40,12.16,27.64,0.0,-0.20,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Static+SIMD+Register+close","close",9.44,12.10,27.51,0.0,-0.67,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Static+SIMD+Affinity+spread","spread",9.45,12.10,27.49,0.0,-0.73,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Guided+SIMD+spread, chunk=32","spread",9.49,12.04,27.37,0.0,-1.19,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Static+SIMD+Affinity+close","close",9.50,12.03,27.34,0.0,-1.29,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Static+SIMD+Register+spread","spread",9.52,12.00,27.28,0.0,-1.51,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Static+SIMD+master","master",9.55,11.97,27.22,0.0,-1.76,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,44,"Dynamic+SIMD+spread, chunk=32","spread",9.80,11.67,26.51,0.0,-4.46,0,""
