matrix,rows,cols,density_pct,nnz,threads,configuration,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"6k_6p3.mtx",6001,6001,6.30,2269500,1,"Guided+SIMD+Affinity,",2.684,15.99,66.6,0.004,93.73,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,1,"Guided+SIMD+Register,",2.678,16.03,66.8,0.004,93.74,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,1,"Guided+SIMD+Register,",2.679,16.02,66.8,0.004,93.74,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,1,"Static+SIMD+Register,",2.679,16.02,66.8,0.004,93.74,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,1,"Static+SIMD+Register,",2.680,16.02,66.7,0.004,93.74,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,1,"Task-based+SIMD",2.757,15.57,64.9,0.004,93.56,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,1,"Guided+SIMD+Align+Affin,",2.682,16.00,66.7,0.005,93.73,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,1,"Static+SIMD+Align+Affin,",2.683,16.00,66.7,0.005,93.73,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static (default)",21.760,2.04,8.5,0.291,0.00,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static, chunk=8",21.901,2.03,8.5,0.278,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static, chunk=32",21.539,2.06,8.6,0.052,1.01,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Dynamic, chunk=8",21.544,2.06,8.6,0.044,0.99,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Dynamic, chunk=16",21.508,2.07,8.6,0.025,1.16,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Dynamic, chunk=32",21.788,2.04,8.5,0.133,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Dynamic, chunk=64",21.498,2.07,8.6,0.029,1.20,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided, chunk=8",21.485,2.07,8.6,0.058,1.26,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided, chunk=16",21.439,2.07,8.6,0.026,1.47,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided, chunk=32",21.442,2.07,8.6,0.024,1.46,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Auto (runtime)",21.457,2.07,8.6,0.030,1.39,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static+SIMD, chunk=8",1.351,32.89,137.0,0.003,93.79,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static+SIMD, chunk=16",1.349,32.95,137.3,0.003,93.80,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static+SIMD, chunk=32",1.363,32.59,135.8,0.004,93.73,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Dynamic+SIMD, chunk=8",1.382,32.16,134.0,0.004,93.65,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Dynamic+SIMD, chunk=16",1.367,32.50,135.4,0.003,93.72,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Dynamic+SIMD, chunk=32",1.367,32.52,135.5,0.003,93.72,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided+SIMD, chunk=8",2.701,16.46,68.6,0.010,87.59,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided+SIMD, chunk=16",2.700,16.46,68.6,0.010,87.59,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided+SIMD, chunk=32",2.680,16.58,69.1,0.011,87.68,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static+SIMD+Affinity,",1.349,32.96,137.3,0.003,93.80,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static+SIMD+Affinity,",1.361,32.67,136.1,0.002,93.75,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided+SIMD+Affinity,",2.672,16.63,69.3,0.005,87.72,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided+SIMD+Register,",2.670,16.65,69.4,0.004,87.73,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided+SIMD+Register,",2.671,16.64,69.3,0.005,87.72,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static+SIMD+Register,",1.359,32.70,136.2,0.003,93.75,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static+SIMD+Register,",1.347,33.00,137.5,0.003,93.81,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Task-based+SIMD",2.707,16.42,68.4,0.110,87.56,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Guided+SIMD+Align+Affin,",2.702,16.45,68.5,0.011,87.58,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,2,"Static+SIMD+Align+Affin,",1.367,32.51,135.5,0.003,93.72,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static (default)",12.105,3.57,14.9,0.355,0.00,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static, chunk=8",11.348,3.81,15.9,0.123,6.26,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static, chunk=32",11.335,3.81,15.9,0.137,6.36,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Dynamic, chunk=8",11.047,3.91,16.3,0.088,8.74,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Dynamic, chunk=16",10.949,3.95,16.4,0.066,9.55,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Dynamic, chunk=32",10.943,3.95,16.5,0.074,9.60,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Dynamic, chunk=64",11.081,3.90,16.3,0.048,8.46,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided, chunk=8",10.963,3.94,16.4,0.262,9.44,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided, chunk=16",10.935,3.95,16.5,0.177,9.66,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided, chunk=32",11.002,3.93,16.4,0.253,9.11,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Auto (runtime)",11.150,3.88,16.1,0.187,7.89,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static+SIMD, chunk=8",0.705,61.32,255.5,0.006,94.18,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static+SIMD, chunk=16",0.718,60.17,250.7,0.003,94.07,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static+SIMD, chunk=32",0.696,62.12,258.8,0.004,94.25,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Dynamic+SIMD, chunk=8",0.758,57.05,237.7,0.007,93.74,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Dynamic+SIMD, chunk=16",0.710,60.88,253.7,0.006,94.14,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Dynamic+SIMD, chunk=32",0.699,61.83,257.6,0.004,94.23,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided+SIMD, chunk=8",2.042,21.17,88.2,0.029,83.13,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided+SIMD, chunk=16",2.020,21.40,89.2,0.032,83.32,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided+SIMD, chunk=32",2.027,21.33,88.9,0.027,83.26,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static+SIMD+Affinity,",0.699,61.87,257.8,0.007,94.23,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static+SIMD+Affinity,",0.696,62.11,258.8,0.003,94.25,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided+SIMD+Affinity,",2.016,21.44,89.3,0.017,83.35,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided+SIMD+Register,",2.007,21.54,89.7,0.008,83.42,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided+SIMD+Register,",2.005,21.55,89.8,0.009,83.43,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static+SIMD+Register,",0.693,62.36,259.8,0.003,94.28,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static+SIMD+Register,",0.693,62.41,260.0,0.003,94.28,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Task-based+SIMD",12.966,3.33,13.9,3.146,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Guided+SIMD+Align+Affin,",2.004,21.57,89.9,0.004,83.45,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,4,"Static+SIMD+Align+Affin,",0.694,62.29,259.5,0.003,94.27,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static (default)",39.622,7.58,31.6,0.209,0.00,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static, chunk=8",39.751,7.56,31.5,0.082,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static, chunk=32",39.909,7.53,31.4,0.244,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Dynamic, chunk=8",39.395,7.63,31.8,0.030,0.57,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Dynamic, chunk=16",39.390,7.63,31.8,0.043,0.59,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Dynamic, chunk=32",39.611,7.59,31.6,0.047,0.03,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Dynamic, chunk=64",40.176,7.48,31.2,0.044,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided, chunk=8",39.261,7.65,31.9,0.027,0.91,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided, chunk=16",39.269,7.65,31.9,0.028,0.89,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided, chunk=32",39.354,7.64,31.8,0.049,0.68,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Auto (runtime)",39.265,7.65,31.9,0.072,0.90,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static+SIMD, chunk=8",0.313,961.00,4004.2,0.006,99.21,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static+SIMD, chunk=16",0.307,978.69,4077.9,0.006,99.23,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static+SIMD, chunk=32",0.306,982.17,4092.4,0.006,99.23,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Dynamic+SIMD, chunk=8",0.381,788.14,3283.9,0.006,99.04,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Dynamic+SIMD, chunk=16",0.328,915.43,3814.3,0.005,99.17,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Dynamic+SIMD, chunk=32",0.314,956.40,3985.0,0.005,99.21,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided+SIMD, chunk=8",0.305,984.86,4103.6,0.005,99.23,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided+SIMD, chunk=16",0.304,987.16,4113.2,0.005,99.23,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided+SIMD, chunk=32",0.305,985.66,4106.9,0.005,99.23,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static+SIMD+Affinity,",0.307,977.97,4074.9,0.006,99.22,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static+SIMD+Affinity,",0.308,976.48,4068.7,0.008,99.22,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided+SIMD+Affinity,",0.306,983.26,4096.9,0.005,99.23,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided+SIMD+Register,",0.301,997.12,4154.7,0.004,99.24,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided+SIMD+Register,",0.301,999.48,4164.5,0.004,99.24,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static+SIMD+Register,",0.304,988.61,4119.2,0.006,99.23,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static+SIMD+Register,",0.308,977.00,4070.8,0.007,99.22,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Task-based+SIMD",82.554,3.64,15.2,2.222,,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Guided+SIMD+Align+Affin,",0.311,965.04,4021.0,0.006,99.21,0,""
"15k_0p41.mtx",15449,15449,0.81,1930655,8,"Static+SIMD+Align+Affin,",0.315,954.80,3978.3,0.006,99.21,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static (default)",5.585,7.75,32.3,0.059,0.00,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static, chunk=8",5.926,7.30,30.4,0.051,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static, chunk=32",6.002,7.21,30.0,0.081,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Dynamic, chunk=8",5.916,7.32,30.5,0.070,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Dynamic, chunk=16",5.982,7.24,30.2,0.077,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Dynamic, chunk=32",5.876,7.37,30.7,0.067,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Dynamic, chunk=64",5.748,7.53,31.4,0.046,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided, chunk=8",5.874,7.37,30.7,0.265,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided, chunk=16",5.796,7.47,31.1,0.197,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided, chunk=32",5.784,7.48,31.2,0.182,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Auto (runtime)",5.734,7.55,31.5,0.145,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static+SIMD, chunk=8",0.367,117.93,491.4,0.003,93.43,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static+SIMD, chunk=16",0.365,118.68,494.5,0.003,93.47,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static+SIMD, chunk=32",0.363,119.21,496.7,0.003,93.50,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Dynamic+SIMD, chunk=8",0.418,103.48,431.2,0.004,92.51,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Dynamic+SIMD, chunk=16",0.375,115.35,480.6,0.003,93.28,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Dynamic+SIMD, chunk=32",0.367,117.96,491.5,0.002,93.43,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided+SIMD, chunk=8",0.924,46.83,195.1,0.009,83.45,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided+SIMD, chunk=16",0.928,46.65,194.4,0.002,83.38,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided+SIMD, chunk=32",0.927,46.71,194.6,0.009,83.41,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static+SIMD+Affinity,",0.365,118.47,493.6,0.002,93.46,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static+SIMD+Affinity,",0.364,119.00,495.8,0.003,93.49,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided+SIMD+Affinity,",0.924,46.86,195.3,0.012,83.46,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided+SIMD+Register,",0.921,47.02,195.9,0.012,83.52,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided+SIMD+Register,",0.923,46.90,195.4,0.010,83.47,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static+SIMD+Register,",0.363,119.23,496.8,0.003,93.50,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static+SIMD+Register,",0.364,118.83,495.1,0.003,93.48,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Task-based+SIMD",30.491,1.42,5.9,0.182,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Guided+SIMD+Align+Affin,",0.922,46.97,195.7,0.013,83.50,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,8,"Static+SIMD+Align+Affin,",0.362,119.45,497.7,0.003,93.51,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static (default)",3.836,11.71,48.8,0.083,0.00,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static, chunk=8",4.047,11.10,46.2,0.035,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static, chunk=32",3.990,11.26,46.9,0.088,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Dynamic, chunk=8",3.987,11.26,46.9,0.037,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Dynamic, chunk=16",3.994,11.24,46.8,0.060,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Dynamic, chunk=32",3.996,11.24,46.8,0.074,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Dynamic, chunk=64",3.846,11.68,48.7,0.028,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided, chunk=8",3.990,11.26,46.9,0.167,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided, chunk=16",4.017,11.18,46.6,0.182,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided, chunk=32",4.023,11.16,46.5,0.176,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Auto (runtime)",3.855,11.65,48.5,0.108,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static+SIMD, chunk=8",0.250,179.86,749.4,0.003,93.49,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static+SIMD, chunk=16",0.247,181.70,757.1,0.002,93.56,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static+SIMD, chunk=32",0.246,182.86,761.9,0.002,93.60,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Dynamic+SIMD, chunk=8",0.296,151.86,632.7,0.002,92.29,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Dynamic+SIMD, chunk=16",0.258,173.83,724.3,0.003,93.27,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Dynamic+SIMD, chunk=32",0.251,178.86,745.2,0.003,93.45,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided+SIMD, chunk=8",0.657,68.37,284.9,0.003,82.88,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided+SIMD, chunk=16",0.656,68.43,285.1,0.004,82.89,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided+SIMD, chunk=32",0.656,68.43,285.1,0.003,82.89,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static+SIMD+Affinity,",0.247,181.77,757.4,0.002,93.56,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static+SIMD+Affinity,",0.245,183.00,762.5,0.002,93.60,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided+SIMD+Affinity,",0.656,68.44,285.2,0.003,82.89,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided+SIMD+Register,",0.655,68.52,285.5,0.003,82.91,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided+SIMD+Register,",0.655,68.56,285.7,0.003,82.92,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static+SIMD+Register,",0.245,183.42,764.2,0.002,93.62,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static+SIMD+Register,",0.247,181.75,757.3,0.003,93.56,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Task-based+SIMD",37.744,1.19,5.0,1.599,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Guided+SIMD+Align+Affin,",0.660,68.06,283.6,0.006,82.80,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,12,"Static+SIMD+Align+Affin,",0.246,182.49,760.4,0.002,93.58,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static (default)",2.987,14.60,60.8,0.097,0.00,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static, chunk=8",3.036,14.37,59.9,0.055,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static, chunk=32",2.954,14.77,61.5,0.041,1.11,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Dynamic, chunk=8",3.037,14.36,59.8,0.050,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Dynamic, chunk=16",2.987,14.60,60.8,0.022,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Dynamic, chunk=32",2.936,14.86,61.9,0.025,1.71,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Dynamic, chunk=64",2.884,15.12,63.0,0.010,3.44,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided, chunk=8",3.049,14.31,59.6,0.157,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided, chunk=16",3.135,13.91,58.0,0.166,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided, chunk=32",3.144,13.87,57.8,0.147,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Auto (runtime)",2.879,15.15,63.1,0.081,3.61,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static+SIMD, chunk=8",0.191,228.30,951.2,0.003,93.60,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static+SIMD, chunk=16",0.188,231.39,964.1,0.002,93.69,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static+SIMD, chunk=32",0.187,233.01,970.9,0.002,93.73,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Dynamic+SIMD, chunk=8",0.233,186.87,778.6,0.003,92.19,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Dynamic+SIMD, chunk=16",0.199,218.71,911.3,0.002,93.32,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Dynamic+SIMD, chunk=32",0.194,225.32,938.8,0.002,93.52,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided+SIMD, chunk=8",0.510,85.49,356.2,0.003,82.92,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided+SIMD, chunk=16",0.510,85.51,356.3,0.003,82.92,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided+SIMD, chunk=32",0.510,85.54,356.4,0.003,82.93,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static+SIMD+Affinity,",0.188,231.99,966.6,0.002,93.71,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static+SIMD+Affinity,",0.187,233.36,972.3,0.002,93.74,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided+SIMD+Affinity,",0.510,85.58,356.6,0.003,82.94,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided+SIMD+Register,",0.508,85.78,357.4,0.003,82.98,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided+SIMD+Register,",0.508,85.84,357.7,0.003,82.99,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static+SIMD+Register,",0.186,234.10,975.4,0.002,93.76,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static+SIMD+Register,",0.188,231.62,965.1,0.002,93.70,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Task-based+SIMD",44.723,0.98,4.1,1.907,,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Guided+SIMD+Align+Affin,",0.511,85.27,355.3,0.004,82.88,0,""
"6k_6p3.mtx",6001,6001,6.30,2269500,16,"Static+SIMD+Align+Affin,",0.187,233.58,973.3,0.002,93.75,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Static (default)",118.638,1.01,4.2,2.713,0.00,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Static, chunk=8",116.343,1.03,4.3,0.496,1.93,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Static, chunk=32",116.801,1.03,4.3,1.175,1.55,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Dynamic, chunk=8",117.089,1.03,4.3,1.546,1.31,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Dynamic, chunk=16",116.867,1.03,4.3,1.189,1.49,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Dynamic, chunk=32",117.025,1.03,4.3,1.246,1.36,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Dynamic, chunk=64",116.767,1.03,4.3,1.137,1.58,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Guided, chunk=8",116.211,1.03,4.3,0.201,2.05,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Guided, chunk=16",116.116,1.04,4.3,0.051,2.13,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Guided, chunk=32",116.146,1.03,4.3,0.071,2.10,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Auto (runtime)",116.089,1.04,4.3,0.030,2.15,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Static+SIMD, chunk=8",0.376,320.04,1333.5,0.002,99.68,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Static+SIMD, chunk=16",0.374,321.61,1340.0,0.002,99.68,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Static+SIMD, chunk=32",0.373,321.95,1341.4,0.002,99.69,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Dynamic+SIMD, chunk=8",0.402,298.84,1245.2,0.002,99.66,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Dynamic+SIMD, chunk=16",0.387,310.91,1295.5,0.002,99.67,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Dynamic+SIMD, chunk=32",0.379,317.03,1321.0,0.002,99.68,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Guided+SIMD, chunk=8",0.372,323.11,1346.3,0.002,99.69,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Guided+SIMD, chunk=16",0.372,323.50,1347.9,0.002,99.69,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Guided+SIMD, chunk=32",0.372,323.50,1347.9,0.002,99.69,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Static+SIMD+Affinity,",0.377,319.14,1329.7,0.002,99.68,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Static+SIMD+Affinity,",0.375,320.84,1336.8,0.002,99.68,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Guided+SIMD+Affinity,",0.372,322.89,1345.4,0.002,99.69,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Guided+SIMD+Register,",0.367,327.10,1362.9,0.002,99.69,0,""
"11k_0p38.mtx",10605,10605,0.38,424587,1,"Guided+SIMD+Register,",0.368,326.96,1362.3,0.002,99.69,0,""
