matrix,rows,cols,density_pct,nnz,threads,configuration,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"2k_0p22.mtx",1624,1624,0.23,6050,4,"Static+SIMD+Affinity,",0.014,233.19,971.6,0.002,98.82,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,4,"Guided+SIMD+Affinity,",0.014,223.17,929.9,0.001,98.77,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,4,"Guided+SIMD+Register,",0.013,245.80,1024.1,0.001,98.88,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,4,"Guided+SIMD+Register,",0.013,244.24,1017.7,0.001,98.87,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,4,"Static+SIMD+Register,",0.011,283.22,1180.1,0.001,99.03,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,4,"Static+SIMD+Register,",0.013,245.81,1024.2,0.001,98.88,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,4,"Task-based+SIMD",5.757,0.56,2.3,0.292,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,4,"Guided+SIMD+Align+Affin,",0.013,238.44,993.5,0.001,98.85,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,4,"Static+SIMD+Align+Affin,",0.014,228.74,953.1,0.001,98.80,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static (default)",0.783,4.14,17.2,0.355,0.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static, chunk=8",1.718,1.89,7.9,0.504,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static, chunk=32",2.250,1.44,6.0,0.156,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Dynamic, chunk=8",3.146,1.03,4.3,0.170,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Dynamic, chunk=16",3.033,1.07,4.4,0.138,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Dynamic, chunk=32",2.881,1.12,4.7,0.062,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Dynamic, chunk=64",2.168,1.49,6.2,0.424,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided, chunk=8",1.228,2.64,11.0,0.307,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided, chunk=16",1.565,2.07,8.6,0.115,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided, chunk=32",1.294,2.50,10.4,0.257,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Auto (runtime)",1.195,2.71,11.3,0.136,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static+SIMD, chunk=8",0.022,147.41,614.2,0.002,97.19,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static+SIMD, chunk=16",0.021,156.84,653.5,0.002,97.36,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static+SIMD, chunk=32",0.018,180.80,753.3,0.001,97.71,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Dynamic+SIMD, chunk=8",0.039,82.21,342.5,0.002,94.97,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Dynamic+SIMD, chunk=16",0.031,103.16,429.8,0.002,95.99,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Dynamic+SIMD, chunk=32",0.027,119.37,497.4,0.002,96.53,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided+SIMD, chunk=8",0.023,143.73,598.9,0.001,97.12,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided+SIMD, chunk=16",0.021,154.00,641.7,0.002,97.31,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided+SIMD, chunk=32",0.022,148.02,616.8,0.002,97.21,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static+SIMD+Affinity,",0.025,131.69,548.7,0.002,96.86,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static+SIMD+Affinity,",0.021,151.38,630.7,0.002,97.27,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided+SIMD+Affinity,",0.022,148.22,617.6,0.002,97.21,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided+SIMD+Register,",0.018,180.21,750.9,0.001,97.70,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided+SIMD+Register,",0.019,172.95,720.6,0.001,97.61,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static+SIMD+Register,",0.016,206.22,859.3,0.002,97.99,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static+SIMD+Register,",0.020,162.85,678.5,0.002,97.46,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Task-based+SIMD",8.404,0.39,1.6,0.125,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Guided+SIMD+Align+Affin,",0.021,154.88,645.3,0.003,97.33,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,8,"Static+SIMD+Align+Affin,",0.018,180.69,752.9,0.001,97.71,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static (default)",0.683,4.69,19.5,0.257,0.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static, chunk=8",2.372,1.35,5.6,0.817,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static, chunk=32",3.459,0.92,3.9,0.080,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Dynamic, chunk=8",3.410,0.94,3.9,0.534,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Dynamic, chunk=16",3.854,0.83,3.5,0.138,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Dynamic, chunk=32",3.746,0.85,3.6,0.322,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Dynamic, chunk=64",2.647,1.21,5.0,0.259,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided, chunk=8",2.548,1.26,5.2,0.323,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided, chunk=16",2.964,1.08,4.5,0.227,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided, chunk=32",2.894,1.11,4.6,0.250,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Auto (runtime)",0.950,3.37,14.0,0.436,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static+SIMD, chunk=8",0.033,96.42,401.7,0.002,95.14,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static+SIMD, chunk=16",0.028,116.06,483.6,0.003,95.96,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static+SIMD, chunk=32",0.025,126.45,526.9,0.002,96.29,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Dynamic+SIMD, chunk=8",0.043,74.79,311.6,0.002,93.73,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Dynamic+SIMD, chunk=16",0.035,90.33,376.4,0.002,94.81,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Dynamic+SIMD, chunk=32",0.031,102.73,428.0,0.002,95.44,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided+SIMD, chunk=8",0.033,97.74,407.2,0.002,95.21,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided+SIMD, chunk=16",0.031,104.82,436.7,0.002,95.53,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided+SIMD, chunk=32",0.028,112.26,467.8,0.002,95.83,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static+SIMD+Affinity,",0.027,117.26,488.6,0.002,96.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static+SIMD+Affinity,",0.024,132.45,551.9,0.002,96.46,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided+SIMD+Affinity,",0.029,111.15,463.1,0.002,95.78,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided+SIMD+Register,",0.023,138.28,576.2,0.002,96.61,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided+SIMD+Register,",0.025,128.17,534.0,0.001,96.34,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static+SIMD+Register,",0.018,179.55,748.1,0.001,97.39,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static+SIMD+Register,",0.020,158.87,662.0,0.001,97.05,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Task-based+SIMD",10.296,0.31,1.3,0.156,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Guided+SIMD+Align+Affin,",0.024,131.83,549.3,0.003,96.45,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,12,"Static+SIMD+Align+Affin,",0.021,154.81,645.1,0.003,96.97,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static (default)",0.655,4.89,20.4,0.130,0.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static, chunk=8",2.709,1.18,4.9,0.318,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static, chunk=32",1.510,2.12,8.8,0.573,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Dynamic, chunk=8",3.521,0.91,3.8,0.441,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Dynamic, chunk=16",3.782,0.85,3.5,0.130,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Dynamic, chunk=32",2.926,1.09,4.6,0.178,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Dynamic, chunk=64",2.165,1.48,6.2,0.358,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided, chunk=8",2.712,1.18,4.9,0.261,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided, chunk=16",2.398,1.33,5.6,0.448,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided, chunk=32",2.757,1.16,4.8,0.295,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Auto (runtime)",2.139,1.50,6.2,0.087,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static+SIMD, chunk=8",0.034,92.84,386.8,0.002,94.73,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static+SIMD, chunk=16",0.030,106.72,444.7,0.002,95.42,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static+SIMD, chunk=32",0.026,124.81,520.1,0.002,96.08,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Dynamic+SIMD, chunk=8",0.047,68.27,284.4,0.003,92.84,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Dynamic+SIMD, chunk=16",0.039,83.12,346.3,0.002,94.12,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Dynamic+SIMD, chunk=32",0.033,96.12,400.5,0.002,94.91,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided+SIMD, chunk=8",0.040,81.03,337.6,0.002,93.96,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided+SIMD, chunk=16",0.036,87.88,366.2,0.002,94.43,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided+SIMD, chunk=32",0.034,93.98,391.6,0.003,94.80,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static+SIMD+Affinity,",0.030,108.16,450.7,0.002,95.48,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static+SIMD+Affinity,",0.026,125.27,522.0,0.002,96.10,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided+SIMD+Affinity,",0.034,93.93,391.4,0.003,94.79,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided+SIMD+Register,",0.027,120.59,502.4,0.002,95.94,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided+SIMD+Register,",0.028,113.76,474.0,0.002,95.70,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static+SIMD+Register,",0.017,192.61,802.5,0.001,97.46,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static+SIMD+Register,",0.022,147.43,614.3,0.001,96.68,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Task-based+SIMD",12.422,0.26,1.1,0.155,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Guided+SIMD+Align+Affin,",0.028,114.14,475.6,0.003,95.72,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,16,"Static+SIMD+Align+Affin,",0.021,150.63,627.6,0.001,96.75,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static (default)",0.601,5.47,22.8,0.096,0.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static, chunk=8",2.152,1.53,6.4,0.456,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static, chunk=32",2.234,1.47,6.1,0.323,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Dynamic, chunk=8",4.324,0.76,3.2,0.590,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Dynamic, chunk=16",3.508,0.94,3.9,0.221,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Dynamic, chunk=32",2.749,1.20,5.0,0.106,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Dynamic, chunk=64",1.352,2.43,10.1,0.223,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided, chunk=8",1.879,1.75,7.3,0.217,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided, chunk=16",1.999,1.65,6.9,0.183,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided, chunk=32",1.998,1.65,6.9,0.220,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Auto (runtime)",1.685,1.95,8.1,0.114,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static+SIMD, chunk=8",0.036,90.53,377.2,0.003,93.95,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static+SIMD, chunk=16",0.031,106.15,442.3,0.002,94.84,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static+SIMD, chunk=32",0.025,132.45,551.9,0.002,95.87,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Dynamic+SIMD, chunk=8",0.045,72.65,302.7,0.002,92.47,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Dynamic+SIMD, chunk=16",0.040,82.33,343.0,0.003,93.35,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Dynamic+SIMD, chunk=32",0.032,103.37,430.7,0.002,94.70,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided+SIMD, chunk=8",0.037,88.98,370.7,0.002,93.85,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided+SIMD, chunk=16",0.035,94.76,394.9,0.003,94.22,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided+SIMD, chunk=32",0.033,99.19,413.3,0.002,94.48,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static+SIMD+Affinity,",0.031,106.05,441.9,0.002,94.84,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static+SIMD+Affinity,",0.026,128.16,534.0,0.002,95.73,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided+SIMD+Affinity,",0.032,101.30,422.1,0.002,94.60,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided+SIMD+Register,",0.026,126.09,525.4,0.001,95.66,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided+SIMD+Register,",0.029,113.20,471.7,0.002,95.16,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static+SIMD+Register,",0.018,179.55,748.1,0.001,96.95,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static+SIMD+Register,",0.022,152.93,637.2,0.002,96.42,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Task-based+SIMD",13.247,0.25,1.0,0.140,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Guided+SIMD+Align+Affin,",0.030,109.20,455.0,0.002,94.99,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,18,"Static+SIMD+Align+Affin,",0.021,157.10,654.6,0.002,96.52,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static (default)",0.632,5.06,21.1,0.101,0.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static, chunk=8",2.190,1.46,6.1,0.467,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static, chunk=32",2.330,1.37,5.7,0.206,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Dynamic, chunk=8",3.877,0.83,3.4,0.527,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Dynamic, chunk=16",3.298,0.97,4.0,0.299,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Dynamic, chunk=32",2.188,1.46,6.1,0.122,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Dynamic, chunk=64",1.836,1.74,7.3,0.211,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided, chunk=8",2.377,1.35,5.6,0.273,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided, chunk=16",2.064,1.55,6.5,0.221,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided, chunk=32",1.837,1.74,7.3,0.168,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Auto (runtime)",1.869,1.71,7.1,0.022,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static+SIMD, chunk=8",0.038,84.41,351.7,0.003,94.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static+SIMD, chunk=16",0.030,107.95,449.8,0.002,95.31,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static+SIMD, chunk=32",0.025,129.33,538.9,0.002,96.09,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Dynamic+SIMD, chunk=8",0.046,68.98,287.4,0.003,92.66,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Dynamic+SIMD, chunk=16",0.040,80.98,337.4,0.002,93.75,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Dynamic+SIMD, chunk=32",0.031,101.67,423.6,0.002,95.02,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided+SIMD, chunk=8",0.039,81.04,337.7,0.003,93.76,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided+SIMD, chunk=16",0.037,86.47,360.3,0.003,94.15,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided+SIMD, chunk=32",0.032,101.01,420.9,0.002,94.99,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static+SIMD+Affinity,",0.030,107.04,446.0,0.002,95.27,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static+SIMD+Affinity,",0.024,133.52,556.4,0.002,96.21,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided+SIMD+Affinity,",0.032,99.73,415.6,0.002,94.93,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided+SIMD+Register,",0.027,118.28,492.8,0.002,95.72,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided+SIMD+Register,",0.029,108.96,454.0,0.002,95.36,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static+SIMD+Register,",0.017,187.32,780.5,0.001,97.30,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static+SIMD+Register,",0.021,153.26,638.6,0.002,96.70,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Task-based+SIMD",15.801,0.20,0.8,0.168,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Guided+SIMD+Align+Affin,",0.033,96.17,400.7,0.003,94.74,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,20,"Static+SIMD+Align+Affin,",0.024,133.66,556.9,0.002,96.21,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static (default)",0.563,5.69,23.7,0.114,0.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static, chunk=8",2.654,1.21,5.0,0.249,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static, chunk=32",2.028,1.58,6.6,0.196,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Dynamic, chunk=8",2.755,1.16,4.8,0.557,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Dynamic, chunk=16",3.901,0.82,3.4,0.183,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Dynamic, chunk=32",3.022,1.06,4.4,0.249,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Dynamic, chunk=64",2.103,1.52,6.3,0.295,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided, chunk=8",2.488,1.29,5.4,0.267,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided, chunk=16",2.600,1.23,5.1,0.244,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided, chunk=32",2.514,1.27,5.3,0.354,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Auto (runtime)",1.311,2.44,10.2,0.137,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static+SIMD, chunk=8",0.036,87.79,365.8,0.002,93.52,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static+SIMD, chunk=16",0.030,107.93,449.7,0.002,94.73,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static+SIMD, chunk=32",0.025,128.53,535.6,0.001,95.58,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Dynamic+SIMD, chunk=8",0.049,65.01,270.9,0.002,91.25,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Dynamic+SIMD, chunk=16",0.041,78.98,329.1,0.003,92.80,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Dynamic+SIMD, chunk=32",0.032,99.79,415.8,0.002,94.30,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided+SIMD, chunk=8",0.041,77.53,323.0,0.003,92.66,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided+SIMD, chunk=16",0.039,81.63,340.1,0.002,93.03,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided+SIMD, chunk=32",0.035,92.36,384.8,0.003,93.84,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static+SIMD+Affinity,",0.028,113.42,472.6,0.002,94.99,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static+SIMD+Affinity,",0.024,135.27,563.6,0.002,95.80,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided+SIMD+Affinity,",0.034,94.38,393.3,0.003,93.97,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided+SIMD+Register,",0.031,104.87,436.9,0.002,94.58,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided+SIMD+Register,",0.034,93.64,390.2,0.002,93.93,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static+SIMD+Register,",0.019,167.11,696.3,0.001,96.60,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static+SIMD+Register,",0.022,145.58,606.6,0.001,96.09,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Task-based+SIMD",17.774,0.18,0.8,0.797,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Guided+SIMD+Align+Affin,",0.036,89.90,374.6,0.004,93.67,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,22,"Static+SIMD+Align+Affin,",0.025,126.20,525.8,0.001,95.49,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static (default)",0.597,5.36,22.3,0.097,0.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static, chunk=8",2.542,1.26,5.2,0.469,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static, chunk=32",1.560,2.05,8.5,0.162,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Dynamic, chunk=8",3.135,1.02,4.3,0.683,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Dynamic, chunk=16",3.489,0.92,3.8,0.525,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Dynamic, chunk=32",2.327,1.37,5.7,0.298,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Dynamic, chunk=64",1.791,1.79,7.4,0.294,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided, chunk=8",3.117,1.03,4.3,0.441,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided, chunk=16",3.348,0.96,4.0,0.331,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided, chunk=32",3.298,0.97,4.0,0.252,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Auto (runtime)",1.073,2.98,12.4,0.231,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static+SIMD, chunk=8",0.038,83.15,346.5,0.002,93.56,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static+SIMD, chunk=16",0.032,99.79,415.8,0.002,94.63,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static+SIMD, chunk=32",0.025,128.73,536.4,0.002,95.84,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Dynamic+SIMD, chunk=8",0.049,65.84,274.3,0.002,91.86,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Dynamic+SIMD, chunk=16",0.042,76.58,319.1,0.002,93.00,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Dynamic+SIMD, chunk=32",0.033,96.74,403.1,0.002,94.46,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided+SIMD, chunk=8",0.045,70.77,294.9,0.002,92.43,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided+SIMD, chunk=16",0.042,76.32,318.0,0.002,92.98,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided+SIMD, chunk=32",0.037,87.60,365.0,0.002,93.88,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static+SIMD+Affinity,",0.033,96.83,403.5,0.002,94.47,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static+SIMD+Affinity,",0.026,125.00,520.8,0.002,95.71,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided+SIMD+Affinity,",0.037,87.26,363.6,0.002,93.86,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided+SIMD+Register,",0.031,102.71,428.0,0.001,94.78,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided+SIMD+Register,",0.035,91.59,381.6,0.002,94.15,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static+SIMD+Register,",0.019,168.35,701.5,0.002,96.82,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Static+SIMD+Register,",0.024,134.81,561.7,0.001,96.03,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Task-based+SIMD",18.888,0.17,0.7,0.234,,0,""
"2k_0p22.mtx",1624,1624,0.23,6050,24,"Guided+SIMD+Align+Affin,",0.037,86.64,361.0,0.003,93.82,0,""
